fpr,tpr,threshold
0.319680788639831,0.9594594594594594,0.0018363966
0.3212299025935923,0.9594594594594594,0.0018230592
0.321276845440676,0.9594594594594594,0.0018229593
0.32219223095880767,0.9594594594594594,0.0018128295
0.32226264522943315,0.9594594594594594,0.0018126045
0.32381175918319444,0.9594594594594594,0.0017947142
0.3238587020302781,0.9594594594594594,0.0017946997
0.3251965731721629,0.9594594594594594,0.0017806318
0.32524351601924656,0.9594594594594594,0.0017803014
0.3266987442788405,0.9594594594594594,0.0017670996
0.32674568712592417,0.9594594594594594,0.0017668222
0.32766107264405586,0.9594594594594594,0.001757473
0.3277314869146814,0.9594594594594594,0.0017573199
0.32822438680905996,0.9594594594594594,0.0017522657
0.32827132965614364,0.9594594594594594,0.0017511643
0.3294449008332355,0.9594594594594594,0.0017370493
0.3294918436803192,0.9594594594594594,0.0017365995
0.33101748621053867,0.9594594594594594,0.001724523
0.33106442905762234,0.9594594594594594,0.0017242997
0.33261354301138363,0.9594594594594594,0.0017094819
0.33268395728200917,0.9594594594594594,0.0017090889
0.3343973712005633,0.9594594594594594,0.0016940701
0.33444431404764696,0.9594594594594594,0.0016939637
0.3348198568243164,0.9594594594594594,0.0016893897
0.3348667996714001,0.9594594594594594,0.001689376
0.3353831709893205,0.9594594594594594,0.0016853854
0.3354301138364042,0.9594594594594594,0.0016851262
0.3358291280366154,0.9594594594594594,0.0016816021
0.3358760708836991,0.9594594594594594,0.0016809801
0.33704964206079097,0.9594594594594594,0.0016717368
0.3371200563314165,0.9594594594594594,0.0016717168
0.3393967844149748,0.9594594594594594,0.0016519253
0.33944372726205846,0.9594594594594594,0.0016516895
0.3395610843797676,0.9594594594594594,0.0016492091
0.3396080272268513,0.9594594594594594,0.0016491705
0.34007745569768805,0.9594594594594594,0.0016467151
0.3401243985447717,0.9594594594594594,0.0016466108
0.3431522121816688,0.9594594594594594,0.0016239277
0.3431991550287525,0.9594594594594594,0.0016238025
0.34533505457105973,0.9594594594594594,0.0016013867
0.3453819974181434,0.9594594594594594,0.00160119
0.3478230254664945,0.9594594594594594,0.0015810851
0.3478699683135782,0.9594594594594594,0.0015809701
0.3481516253960803,0.9594594594594594,0.0015778932
0.348198568243164,0.9594594594594594,0.0015776993
0.34918436803192116,0.9594594594594594,0.0015690074
0.34923131087900483,0.9594594594594594,0.0015689699
0.34925478230254664,0.9594594594594594,0.0015688513
0.3493017251496303,0.9594594594594594,0.0015687003
0.34937213942025586,0.9594594594594594,0.0015684786
0.34941908226733953,0.9594594594594594,0.0015684734
0.350217110667762,0.9594594594594594,0.0015629824
0.3502640535148457,0.9594594594594594,0.0015622296
0.35124985330360287,0.9594594594594594,0.0015552901
0.35132026757422835,0.9594594594594594,0.0015550954
0.35359699565778663,0.9594594594594594,0.0015365112
0.3536439385048703,0.9594594594594594,0.00153649
0.354559324023002,0.9594594594594594,0.0015295023
0.3546062668700857,0.9594594594594594,0.001529302
0.35843210890740523,0.9594594594594594,0.0014996442
